question,options,answer,task_label,label,iri,depth,domain
"In the ontology of Addiction, which of the following definitions best describes 'lactam'?","A. A group of heterocyclic compounds with a core structure containing a benzene ring fused to a diazepine ring.

B. Cyclic amides of amino carboxylic acids, having a 1-azacycloalkan-2-one structure, or analogues having unsaturation or heteroatoms replacing one or more carbon atoms of the ring.

C. An organic heterotricyclic compound that is the toxic principle in Laburnum seeds and is found in many members of the Fabaceae (legume, pea or bean) family. An acetylcholine agonist, it is widely used throughout Eastern Europe as an aid to giving up smoking.

D. A lactam in which the amide bond is contained within a six-membered ring, which includes the amide nitrogen and the carbonyl carbon.",B,1_1,lactam,http://purl.obolibrary.org/obo/CHEBI_24995,15,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'methyl ester'?","A. Any carboxylic ester resulting from the formal condensation of a carboxy group with methanol.

B. A tropane alkaloid obtained from leaves of the South American shrub Erythroxylon coca.

C. Esters of benzoic acid or substituted benzoic acids.

D. An ester of a carboxylic acid, R(1)C(=O)OR(2), where R(1) = H or organyl and R(2) = organyl.",A,1_1,methyl ester,http://purl.obolibrary.org/obo/CHEBI_25248,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'molecule'?","A. Any polyatomic entity that is an electrically neutral entity consisting of more than one atom.

B. Any molecule that consists of at least one carbon atom as part of the electrically neutral entity.

C. A molecular entity consisting of two or more chemical elements.

D. Any molecule that consists of a series of atoms joined together to form a ring.",A,1_1,molecule,http://purl.obolibrary.org/obo/CHEBI_25367,8,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'polyatomic entity'?","A. Any molecular entity consisting of more than one atom.

B. Any polyatomic entity that is an electrically neutral entity consisting of more than one atom.

C. A molecular entity containing one or more atoms from any of groups 1, 2, 13, 14, 15, 16, 17, and 18 of the periodic table.

D. Any constitutionally or isotopically distinct atom, molecule, ion, ion pair, radical, radical ion, complex, conformer etc., identifiable as a separately distinguishable entity.",A,1_1,polyatomic entity,http://purl.obolibrary.org/obo/CHEBI_36357,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'monocarboxylic acid'?","A. A carbon oxoacid acid carrying at least one -C(=O)OH group and having the structure RC(=O)OH, where R is any any monovalent functional group. Carboxylic acids are the most common type of organic acid.

B. A carboxylic acid containing one or more amino groups.

C. A monocarboxylic acid that is butanoic acid substituted by an amino group at position 4 and a 4-chlorophenyl group at position 3.

D. An oxoacid containing a single carboxy group.",D,1_1,monocarboxylic acid,http://purl.obolibrary.org/obo/CHEBI_25384,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'carboxylic acid'?","A. A carbon oxoacid acid carrying at least one -C(=O)OH group and having the structure RC(=O)OH, where R is any any monovalent functional group. Carboxylic acids are the most common type of organic acid.

B. Any organic molecular entity that is acidic and contains carbon in covalent linkage.

C. Any compound containing the carbonyl group, C=O. The term is commonly used in the restricted sense of aldehydes and ketones, although it actually includes carboxylic acids and derivatives.

D. An oxoacid containing a single carboxy group.",A,1_1,carboxylic acid,http://purl.obolibrary.org/obo/CHEBI_33575,15,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'ether'?","A. A compound formally derived from an oxoacid RkE(=O)l(OH)m (l > 0) and an alcohol, phenol, heteroarenol, or enol by linking with formal loss of water from an acidic hydroxy group of the former and a hydroxy group of the latter.

B. Natural and synthetic compounds containing alternating carbonyl and methylene groups ('beta-polyketones'), biogenetically derived from repeated condensation of acetyl coenzyme A (via malonyl coenzyme A), and usually the compounds derived from them by further condensations, etc. Considered by many to be synonymous with the less frequently used terms acetogenins and ketides.

C. Any ether in which the oxygen is attached to at least one aryl substituent.

D. An organooxygen compound with formula ROR, where R is not hydrogen.",D,1_1,ether,http://purl.obolibrary.org/obo/CHEBI_25698,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'oxide'?","A. An organochalcogen compound containing at least one carbon-oxygen bond.

B. Hydrides are chemical compounds of hydrogen with other chemical elements.

C. Any heteroatomic molecular entity that is a chemical compound of halogen with other chemical elements.

D. An oxide is a chemical compound of oxygen with other chemical elements.",D,1_1,oxide,http://purl.obolibrary.org/obo/CHEBI_25741,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'aliphatic alcohol'?","A. A tertiary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has three other carbon atoms attached to it.

B. An aliphatic alcohol in which the aliphatic alkane chain is substituted by a hydroxy group at unspecified position.

C. An alcohol derived from an aliphatic compound.

D. A primary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has either three hydrogen atoms attached to it or only one other carbon atom and two hydrogen atoms attached to it.",C,1_1,aliphatic alcohol,http://purl.obolibrary.org/obo/CHEBI_2571,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'polyketide'?","A. Natural and synthetic compounds containing alternating carbonyl and methylene groups ('beta-polyketones'), biogenetically derived from repeated condensation of acetyl coenzyme A (via malonyl coenzyme A), and usually the compounds derived from them by further condensations, etc. Considered by many to be synonymous with the less frequently used terms acetogenins and ketides.

B. A compound formally derived from an oxoacid RkE(=O)l(OH)m (l > 0) and an alcohol, phenol, heteroarenol, or enol by linking with formal loss of water from an acidic hydroxy group of the former and a hydroxy group of the latter.

C. An organooxygen compound with formula ROR, where R is not hydrogen.

D. Any compound containing the carbonyl group, C=O. The term is commonly used in the restricted sense of aldehydes and ketones, although it actually includes carboxylic acids and derivatives.",A,1_1,polyketide,http://purl.obolibrary.org/obo/CHEBI_26188,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'purines'?","A. A class of imidazopyrimidines that consists of purine and its substituted derivatives.

B. A disposition of a pharmaceutical to cause some clinical symptom or medical condition when taken into the body.

C. An ex-smoker who has not smoked for approximately one-year or more.

D. A data item that describes the percentage of study participants for whom a measurement is taken at a follow-up point.",A,1_1,purines,http://purl.obolibrary.org/obo/CHEBI_26401,17,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'pyridines'?","A. Any of a class of heterocyclic amines having a saturated five-membered ring.

B. Any organonitrogen heterocyclic compound based on a morphinan skeleton. These are synthetic or semi-synthetic compounds that resemble the morphinane (opioid) alkaloids in their pharmacological effects.

C. Any monocyclic heteroarene consisting of a five-membered ring containing nitrogen. Azoles can also contain one or more other non-carbon atoms, such as nitrogen, sulfur or oxygen.

D. Any organonitrogen heterocyclic compound based on a pyridine skeleton and its substituted derivatives.",D,1_1,pyridines,http://purl.obolibrary.org/obo/CHEBI_26421,15,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'pyrrolidines'?","A. Any of a class of heterocyclic amines having a saturated five-membered ring.

B. Any organonitrogen compound containing a cyclic component with nitrogen and at least one other element as ring member atoms.

C. Any organonitrogen heterocyclic compound based on a morphinan skeleton. These are synthetic or semi-synthetic compounds that resemble the morphinane (opioid) alkaloids in their pharmacological effects.

D. A class of aromatic heterocyclic compounds each of which contains a benzene ring ortho fused to carbons 2 and 3 of a pyridine ring.",A,1_1,pyrrolidines,http://purl.obolibrary.org/obo/CHEBI_38260,15,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'amphetamine'?","A. A ketone that is heptan-3-one substituted by a dimethylamino group at position 6 and two phenyl groups at position 4.

B. A racemate composed of equimolar amounts of (R)- and (S)-nicotine.

C. A racemate is an equimolar mixture of a pair of enantiomers.

D. A racemate comprising equimolar amounts of (R)-amphetamine (also known as levamphetamine or levoamphetamine) and (S)-amphetamine (also known as dexamfetamine or dextroamphetamine.",D,1_1,amphetamine,http://purl.obolibrary.org/obo/CHEBI_2679,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'tertiary alcohol'?","A. A secondary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has two other carbon atoms attached to it.

B. A synthetic morphinane alkaloid that is morphinone in which the enone double bond has been reduced to a single bond, the hydrogen at position 14 has been replaced by a hydroxy group, and the methyl group attached to the nitrogen has been replaced by an allyl group.

C. An alcohol derived from an aliphatic compound.

D. A tertiary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has three other carbon atoms attached to it.",D,1_1,tertiary alcohol,http://purl.obolibrary.org/obo/CHEBI_26878,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'organic heterotricyclic compound'?","A. A group of heterocyclic compounds with a core structure containing a benzene ring fused to a diazepine ring.

B. An organic heterotricyclic compound that is the toxic principle in Laburnum seeds and is found in many members of the Fabaceae (legume, pea or bean) family. An acetylcholine agonist, it is widely used throughout Eastern Europe as an aid to giving up smoking.

C. An organic tricyclic compound in which at least one of the rings of the tricyclic skeleton contains one or more heteroatoms.

D. A disease is a disposition (i) to undergo pathological processes that (ii) exists in an organism because of one or more disorders in that organism.",C,1_1,organic heterotricyclic compound,http://purl.obolibrary.org/obo/CHEBI_26979,15,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'heterobicyclic compound'?","A. A polycyclic compound in which at least one of the rings contains at least one non-carbon atom.

B. A bicyclic compound in which all the ring atoms are carbon.

C. A bicyclic compound in which at least one of the rings contains at least one skeletal heteroatom.

D. A molecule that features two fused rings.",C,1_1,heterobicyclic compound,http://purl.obolibrary.org/obo/CHEBI_33672,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'caffeine'?","A. A bodily process that is clinically abnormal.

B. A trimethylxanthine in which the three methyl groups are located at positions 1, 3, and 7. A purine alkaloid that occurs naturally in tea and coffee.

C. A daily tobacco user who engages in tobacco smoking every day.

D. A class of cannabinoid that consists of synthetic analogs of the naturally occuring cannabinoids.",B,1_1,caffeine,http://purl.obolibrary.org/obo/CHEBI_27732,21,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'heroin'?","A. An isoquinoline alkaloid based on a morphinan skeleton and its substituted derivatives.

B. A synthetic morphinane alkaloid that is morphinone in which the enone double bond has been reduced to a single bond, the hydrogen at position 14 has been replaced by a hydroxy group, and the methyl group attached to the nitrogen has been replaced by an allyl group.

C. A morphinane alkaloid found in the opium poppy, Papaver somniferum var. album; has analgesic, anti-tussive and anti-diarrhoeal properties.

D. A morphinane alkaloid that is morphine bearing two acetyl substituents on the O-3 and O-6 positions.",D,1_1,heroin,http://purl.obolibrary.org/obo/CHEBI_27808,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'tertiary amino compound'?","A. A compound formally derived from ammonia by replacing two hydrogen atoms by organyl groups.

B. A compound formally derived from ammonia by replacing one hydrogen atom by an organyl group.

C. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by organyl groups.

D. A compound formally derived from ammonia by replacing three hydrogen atoms by organyl groups.",D,1_1,tertiary amino compound,http://purl.obolibrary.org/obo/CHEBI_50996,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'baclofen'?","A. A compound formally derived from ammonia by replacing one hydrogen atom by an organyl group.

B. A monocarboxylic acid that is butanoic acid substituted by an amino group at position 4 and a 4-chlorophenyl group at position 3.

C. A gamma-amino acid that is cyclohexane substituted at position 1 by aminomethyl and carboxymethyl groups. Used for treatment of neuropathic pain and restless legs syndrome.

D. Any member of the class of chlorobenzenes containing a mono- or poly-substituted benzene ring in which only one substituent is chlorine.",B,1_1,baclofen,http://purl.obolibrary.org/obo/CHEBI_2972,19,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'gamma-amino acid'?","A. A gamma-amino acid that is cyclohexane substituted at position 1 by aminomethyl and carboxymethyl groups. Used for treatment of neuropathic pain and restless legs syndrome.

B. A non-proteinogenic amino-acid in which the amino group is located on the carbon atom at the position gamma to the carboxy group.

C. Any amino-acid that is not naturally encoded in the genetic code of any organism.

D. A monocarboxylic acid that is butanoic acid substituted by an amino group at position 4 and a 4-chlorophenyl group at position 3.",B,1_1,gamma-amino acid,http://purl.obolibrary.org/obo/CHEBI_33707,18,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'primary amino compound'?","A. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by organyl groups.

B. A compound formally derived from ammonia by replacing two hydrogen atoms by organyl groups.

C. A compound formally derived from ammonia by replacing one hydrogen atom by an organyl group.

D. An amino compound in which the amino group is linked directly to an aromatic system.",C,1_1,primary amino compound,http://purl.obolibrary.org/obo/CHEBI_50994,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'monochlorobenzenes'?","A. Any member of the class of chlorobenzenes containing a mono- or poly-substituted benzene ring in which only one substituent is chlorine.

B. An aromatic ketone that is propiophenone carrying a tert-butylamino group at position 2 and a chloro substituent at position 3 on the phenyl ring.

C. A carbohydrazide obtained by formal condensation of the carboxy group of 5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-1H-pyrazole-3-carboxylic acid with the amino group of 1-aminopiperidine. It is a potent and selective cannabinoid receptor 1 (CB1R) antagonist. Besides its antagonistic properties, numerous studies have shown that, at micromolar concentrations rimonabant behaves as an inverse agonist at CB1 receptors. The drug was the first selective CB1 antagonist/inverse agonist introduced into clinical practice to treat obesity and metabolic-related disorders. It was later withdrawn from market due to CNS-related adverse effects including depression and suicidal ideation.

D. Any member of the class of chlorobenzenes carrying two chloro groups at unspecified positions.",A,1_1,monochlorobenzenes,http://purl.obolibrary.org/obo/CHEBI_83403,17,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'organic hydroxy compound'?","A. A compound in which a hydroxy group, -OH, is attached to a saturated carbon atom.

B. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by organyl groups.

C. 'Lipids' is a loosely defined term for substances of biological origin that are soluble in nonpolar solvents. They consist of saponifiable lipids, such as glycerides (fats and oils) and phospholipids, as well as nonsaponifiable lipids, principally steroids.

D. An organic compound having at least one hydroxy group attached to a carbon atom.",D,1_1,organic hydroxy compound,http://purl.obolibrary.org/obo/CHEBI_33822,12,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'aripiprazole'?","A. An N-arylpiperazine that is piperazine substituted by a 4-[(2-oxo-1,2,3,4-tetrahydroquinolin-7-yl)oxy]butyl group at position 1 and by a 2,3-dichlorophenyl group at position 4. It is an antipsychotic drug used for the treatment of Schizophrenia, and other mood disorders.

B. Any ether in which the oxygen is attached to at least one aryl substituent.

C. Any member of the class of chlorobenzenes carrying two chloro groups at unspecified positions.

D. A carbohydrazide obtained by formal condensation of the carboxy group of 5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-1H-pyrazole-3-carboxylic acid with the amino group of 1-aminopiperidine. It is a potent and selective cannabinoid receptor 1 (CB1R) antagonist. Besides its antagonistic properties, numerous studies have shown that, at micromolar concentrations rimonabant behaves as an inverse agonist at CB1 receptors. The drug was the first selective CB1 antagonist/inverse agonist introduced into clinical practice to treat obesity and metabolic-related disorders. It was later withdrawn from market due to CNS-related adverse effects including depression and suicidal ideation.",A,1_1,aripiprazole,http://purl.obolibrary.org/obo/CHEBI_31236,18,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'delta-lactam'?","A. An N-arylpiperazine that is piperazine substituted by a 4-[(2-oxo-1,2,3,4-tetrahydroquinolin-7-yl)oxy]butyl group at position 1 and by a 2,3-dichlorophenyl group at position 4. It is an antipsychotic drug used for the treatment of Schizophrenia, and other mood disorders.

B. Cyclic amides of amino carboxylic acids, having a 1-azacycloalkan-2-one structure, or analogues having unsaturation or heteroatoms replacing one or more carbon atoms of the ring.

C. An organic heterotricyclic compound that is the toxic principle in Laburnum seeds and is found in many members of the Fabaceae (legume, pea or bean) family. An acetylcholine agonist, it is widely used throughout Eastern Europe as an aid to giving up smoking.

D. A lactam in which the amide bond is contained within a six-membered ring, which includes the amide nitrogen and the carbonyl carbon.",D,1_1,delta-lactam,http://purl.obolibrary.org/obo/CHEBI_77727,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'buprenorphine'?","A. A morphinane alkaloid found in the opium poppy, Papaver somniferum var. album; has analgesic, anti-tussive and anti-diarrhoeal properties.

B. An isoquinoline alkaloid based on a morphinan skeleton and its substituted derivatives.

C. A morphinane alkaloid that is morphine bearing two acetyl substituents on the O-3 and O-6 positions.

D. A morphinane alkaloid that is 7,8-dihydromorphine 6-O-methyl ether in which positions 6 and 14 are joined by a -CH2CH2- bridge, one of the hydrogens of the N-methyl group is substituted by cyclopropyl, and a hydrogen at position 7 is substituted by a 2-hydroxy-3,3-dimethylbutan-2-yl group. It is highly effective for the treatment of opioid use disorder and is also increasingly being used in the treatment of chronic pain.",D,1_1,buprenorphine,http://purl.obolibrary.org/obo/CHEBI_3216,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'bupropion'?","A. An organic heterotetracyclic compound that acts as a partial agonist for nicotinic cholinergic receptors and is used (in the form of its tartate salt) as an aid to giving up smoking.

B. A compound formally derived from ammonia by replacing two hydrogen atoms by hydrocarbyl groups.

C. An aromatic ketone that is propiophenone carrying a tert-butylamino group at position 2 and a chloro substituent at position 3 on the phenyl ring.

D. A compound formally derived from ammonia by replacing two hydrogen atoms by organyl groups.",C,1_1,bupropion,http://purl.obolibrary.org/obo/CHEBI_3219,18,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'aromatic ketone'?","A. An aromatic ketone that is propiophenone carrying a tert-butylamino group at position 2 and a chloro substituent at position 3 on the phenyl ring.

B. A ketone in which the carbonyl group is attached to an aromatic ring.

C. A compound in which a carbonyl group is bonded to two carbon atoms: R2C=O (neither R may be H).

D. A ketone that is heptan-3-one substituted by a dimethylamino group at position 6 and two phenyl groups at position 4.",B,1_1,aromatic ketone,http://purl.obolibrary.org/obo/CHEBI_76224,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes '4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one'?","A. Any organonitrogen heterocyclic compound based on a pyridine skeleton and its substituted derivatives.

B. An N-alkylpyrrolidine that consists of N-methylpyrrolidinone bearing a pyridin-3-yl substituent at position C-5 (the 5S-enantiomer). It is an alkaloid commonly found in Nicotiana tabacum.

C. 4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one (CHEBI:32692) is a nitrosamine (CHEBI:35803).

D. A nitrosamine which derives from tobacco products and tobacco smoke.",C,1_1,4-(N-nitrosomethylamino)-1-(3-pyridyl)butan-1-one,http://purl.obolibrary.org/obo/CHEBI_32692,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'secondary amine'?","A. An organic heterotricyclic compound that is the toxic principle in Laburnum seeds and is found in many members of the Fabaceae (legume, pea or bean) family. An acetylcholine agonist, it is widely used throughout Eastern Europe as an aid to giving up smoking.

B. An aromatic ketone that is propiophenone carrying a tert-butylamino group at position 2 and a chloro substituent at position 3 on the phenyl ring.

C. A compound formally derived from ammonia by replacing two hydrogen atoms by hydrocarbyl groups.

D. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by hydrocarbyl groups.",C,1_1,secondary amine,http://purl.obolibrary.org/obo/CHEBI_32863,15,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'amine'?","A. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by organyl groups.

B. A compound formally derived from ammonia by replacing one, two or three hydrogen atoms by hydrocarbyl groups.

C. A compound formally derived from ammonia by replacing two hydrogen atoms by organyl groups.

D. An amino compound in which the amino group is linked directly to an aromatic system.",B,1_1,amine,http://purl.obolibrary.org/obo/CHEBI_32952,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'primary amide'?","A. An amide is a derivative of an oxoacid RkE(=O)l(OH)m (l =/= 0) in which an acidic hydroxy group has been replaced by an amino or substituted amino group.

B. An amide of a carboxylic acid, having the structure RC(=O)NR2. The term is used as a suffix in systematic name formation to denote the -C(=O)NH2 group including its carbon atom.

C. A derivative of an oxoacid RkE(=O)l(OH)m (l =/= 0) in which an acidic hydroxy group has been replaced by an amino or substituted amino group.

D. An amide in which the amide linkage is bonded directly to an aromatic system.",C,1_1,primary amide,http://purl.obolibrary.org/obo/CHEBI_33256,12,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'pnictogen molecular entity'?","A. A main group molecular entity that contains one or more atoms of a p-block element.

B. A p-block molecular entity containing any pnictogen.

C. A tertiary alcohol is a compound in which a hydroxy group, -OH, is attached to a saturated carbon atom which has three other carbon atoms attached to it.

D. Any p-block molecular entity containing a chalcogen.",B,1_1,pnictogen molecular entity,http://purl.obolibrary.org/obo/CHEBI_33302,9,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'ester'?","A. An ester where the ester linkage is bonded directly to an aromatic system.

B. A compound formally derived from an oxoacid RkE(=O)l(OH)m (l > 0) and an alcohol, phenol, heteroarenol, or enol by linking with formal loss of water from an acidic hydroxy group of the former and a hydroxy group of the latter.

C. An amide of a carboxylic acid, having the structure RC(=O)NR2. The term is used as a suffix in systematic name formation to denote the -C(=O)NH2 group including its carbon atom.

D. An ester of a carboxylic acid, R(1)C(=O)OR(2), where R(1) = H or organyl and R(2) = organyl.",B,1_1,ester,http://purl.obolibrary.org/obo/CHEBI_35701,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'transition element molecular entity'?","A. Any molecular entity consisting of more than one atom.

B. A molecular entity containing one or more atoms of a transition element.

C. A d-block molecular entity is a molecular entity containing one or more atoms of a d-block element.

D. A molecular entity containing one or more atoms from any of groups 1, 2, 13, 14, 15, 16, 17, and 18 of the periodic table.",B,1_1,transition element molecular entity,http://purl.obolibrary.org/obo/CHEBI_33497,7,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'phenols'?","A. An amide in which the amide linkage is bonded directly to an aromatic system.

B. Organic aromatic compounds having one or more hydroxy groups attached to a benzene or other arene ring.

C. Any monocyclic or polycyclic aromatic hydrocarbon.

D. Any ether in which the oxygen is attached to at least one aryl substituent.",B,1_1,phenols,http://purl.obolibrary.org/obo/CHEBI_33853,14,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'resorcinols'?","A. Any benzenediol in which the two hydroxy groups are meta to one another.

B. A data item that is about a person and signifies that the person has been diagnosed with alcohol use disorder within the past 12 months.

C. A trimethylxanthine in which the three methyl groups are located at positions 1, 3, and 7. A purine alkaloid that occurs naturally in tea and coffee.

D. A cannabinoid that is cyclohexene which is substituted by a methyl group at position 1, a 2,6-dihydroxy-4-pentylphenyl group at position 3, and a prop-1-en-2-yl group at position 4.",A,1_1,resorcinols,http://purl.obolibrary.org/obo/CHEBI_33572,16,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'homocyclic compound'?","A. Any organic molecule that consists of atoms connected in the form of a ring.

B. A cyclic compound having as ring members atoms of at least two different elements.

C. A cyclically conjugated molecular entity with a stability (due to delocalization) significantly greater than that of a hypothetical localized structure (e.g. Kekule structure) is said to possess aromatic character.

D. A cyclic compound having as ring members atoms of the same element only.",D,1_1,homocyclic compound,http://purl.obolibrary.org/obo/CHEBI_33597,10,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'carbocyclic compound'?","A. Cyclopropane and its derivatives formed by substitution.

B. Any organic molecule that consists of atoms connected in the form of a ring.

C. A cyclic compound having as ring members atoms of the same element only.

D. A homocyclic compound in which all of the ring members are carbon atoms.",D,1_1,carbocyclic compound,http://purl.obolibrary.org/obo/CHEBI_33598,13,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'bicyclic compound'?","A. A bicyclic compound in which all the ring atoms are carbon.

B. A cyclically conjugated molecular entity with a stability (due to delocalization) significantly greater than that of a hypothetical localized structure (e.g. Kekule structure) is said to possess aromatic character.

C. Any molecule that consists of a series of atoms joined together to form a ring.

D. A molecule that features two fused rings.",D,1_1,bicyclic compound,http://purl.obolibrary.org/obo/CHEBI_33636,10,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'ortho-fused compound'?","A. A polycyclic compound in which one ring contains two, and only two, atoms in common with each of two or more rings of a contiguous series of rings. Such compounds have n common faces and less than 2n common atoms.

B. A polycyclic compound in which two rings have two, and only two, atoms in common. Such compounds have n common faces and 2n common atoms.

C. A product demand in which the product is cigarettes.

D. A polycyclic compound that contains more than one ring with at least two common atoms (also known as bridgehead carbons) that are adjacent to each other.",B,1_1,ortho-fused compound,http://purl.obolibrary.org/obo/CHEBI_33637,12,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'fused compound'?","A. A polycyclic compound in which two rings have two, and only two, atoms in common. Such compounds have n common faces and 2n common atoms.

B. A polycyclic compound that contains more than one ring with at least two common atoms (also known as bridgehead carbons) that are not adjacent to each other.

C. A polycyclic compound in which one ring contains two, and only two, atoms in common with each of two or more rings of a contiguous series of rings. Such compounds have n common faces and less than 2n common atoms.

D. A polycyclic compound that contains more than one ring with at least two common atoms (also known as bridgehead carbons) that are adjacent to each other.",D,1_1,fused compound,http://purl.obolibrary.org/obo/CHEBI_35293,11,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'ortho- and peri-fused compound'?","A. A polycyclic compound in which one ring contains two, and only two, atoms in common with each of two or more rings of a contiguous series of rings. Such compounds have n common faces and less than 2n common atoms.

B. A polycyclic compound that contains more than one ring with at least two common atoms (also known as bridgehead carbons) that are adjacent to each other.

C. A pilot study in which what is being piloted is a trial that evaluates an intervention.

D. A polycyclic compound in which two rings have two, and only two, atoms in common. Such compounds have n common faces and 2n common atoms.",A,1_1,ortho- and peri-fused compound,http://purl.obolibrary.org/obo/CHEBI_33639,12,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'aromatic compound'?","A. Any organic molecule that consists of atoms connected in the form of a ring.

B. A molecule that features two fused rings.

C. A cyclic compound having as ring members atoms of at least two different elements.

D. A cyclically conjugated molecular entity with a stability (due to delocalization) significantly greater than that of a hypothetical localized structure (e.g. Kekule structure) is said to possess aromatic character.",D,1_1,aromatic compound,http://purl.obolibrary.org/obo/CHEBI_33655,10,"Health & Medicine, Addiction Ontology"
"In the ontology of Addiction, which of the following definitions best describes 'arene'?","A. Any ether in which the oxygen is attached to at least one aryl substituent.

B. Any monocyclic or polycyclic aromatic hydrocarbon.

C. A heterocyclic compound formally derived from an arene by replacement of one or more methine (-C=) and/or vinylene (-CH=CH-) groups by trivalent or divalent heteroatoms, respectively, in such a way as to maintain the continuous pi-electron system characteristic of aromatic systems and a number of out-of-plane pi-electrons corresponding to the Hueckel rule (4n+2).

D. A polycyclic aromatic hydrocarbon.",B,1_1,arene,http://purl.obolibrary.org/obo/CHEBI_33658,15,"Health & Medicine, Addiction Ontology"
