question,options,answer,task_label,label,iri,depth,domain
"In the ontology of International Classification of Disease, which of the following definitions best describes 'New: Unspecified fracture of unspecified toe(s), sequela'?","A. a bone break that happens in the bones of your foot, heel, toes, or ankle. There are different types of foot fractures, but the most common is a hairline fracture.

B. Wound healing is a critical outcome in surgery, and postoperative wound disruption or separation of the layers of a surgical wound with disruption of the fascia is a serious complication

C. a complete or incomplete break in one of the five metatarsal bones in each foot.

D. infection and inflammation of the bone or bone marrow",B,1_1,"New: Unspecified fracture of unspecified toe(s), sequela",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000142,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Disruption of external operation (surgical) wound, not elsewhere classified'?","A. Pathologic process consisting of a partial or complete disruption of the layers of a surgical wound.

B. Development of hypothyroidism (when the thyroid gland doesn't produce enough of crucial hormones) following surgery

C. Infection in the body found after a procedure

D. A nonspecific hypersensitivity reaction caused by trauma causing pericardial effusion; high titers of anti-heart antibodies; low-grade fever; lethargy; loss of appetite; or abdominal pain.",A,1_1,"Disruption of external operation (surgical) wound, not elsewhere classified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000143,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Other mechanical complication of infusion catheter, initial encounter'?","A. Fractures of the short, constricted portion of the thigh bone between the femur head and the trochanters.

B. is a break in the patella, or kneecap, the small bone that sits at the front of your knee

C. fracture or break on ribs, sternum and thoracic spine

D. Complications of gaining I.V. may include infiltration, hematoma, an air embolism, phlebitis, extravascular drug administration, and intraarterial injection. Intraarterial injection is more rare, but as threatening.",D,1_1,"Other mechanical complication of infusion catheter, initial encounter",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000145,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes'?","A. Cancer that has spread from the original (primary) tumor to the liver.

B. Cancer that has spread from the original (primary) tumor to the bone.

C. Renal cell carcinoma is a kidney cancer that originates in the lining of the proximal convoluted tubule, a part of the very small tubes in the kidney that transport waste molecules from the blood to the urine.

D. used to specify a diagnosis of secondary and unspecified malignant neoplasm of intrathoracic lymph nodes.",D,1_1,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000146,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'New: Chronic lymphocytic leukemia of B-cell type'?","A. An aggressive (fast-growing) type of leukemia (blood cancer) in which too many lymphoblasts (immature white blood cells) are found in the blood and bone marrow; no remission

B. A rare condition in which chronic lymphocytic leukemia (cll) changes into a fast-growing type of lymphoma. Symptoms of richter syndrome include fever, loss of weight and muscle mass, and other health problems.

C. A neoplasm without malignant characteristics arising from the lip.

D. A state of bone marrow suppression and failure that is caused by a cytotoxic or adverse immunologic response to a drug treatment, leading to a failure of production of red blood cells, white cells and platelets.",B,1_1,New: Chronic lymphocytic leukemia of B-cell type,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000147,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'New: Drug-induced aplastic anemia'?","A. A state of bone marrow suppression and failure that is caused by a cytotoxic or adverse immunologic response to a drug treatment, leading to a failure of production of red blood cells, white cells and platelets.

B. cancerous tumor of the eye

C. a malignant lung tumor characterized by uncontrolled cell growth in tissues of the lung.

D. secondary cancerous tumor of the brain and cerebral meninges",A,1_1,New: Drug-induced aplastic anemia,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000149,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Malignant neoplasm of bladder, unspecified'?","A. An aggressive (fast-growing) type of leukemia (blood cancer) in which too many lymphoblasts (immature white blood cells) are found in the blood and bone marrow; no remission

B. Bladder cancer is any of several types of cancer arising from the epithelial lining of the urinary bladder.

C. A malignancy of mature plasma cells engaging in monoclonal immunoglobulin production.

D. An immune disorder is a dysfunction of the immune system.",B,1_1,"Malignant neoplasm of bladder, unspecified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000151,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Secondary malignant neoplasm of retroperitoneum and peritoneum'?","A. Pseudomyxoma peritonei (PMP) is a clinical condition caused by cancerous cells (mucinous adenocarcinoma) that produce abundant mucin or gelatinous ascites.

B. Cancer that has spread from the original (primary) tumor to the liver.

C. Epilepsy with simple partial seizures and focal EEG abnoralities

D. upper respiratory system is infected in multiple sites and parts will become inflamed or damaged.",A,1_1,Secondary malignant neoplasm of retroperitoneum and peritoneum,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000152,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Immune thrombocytopenic purpura'?","A. Evans syndrome is an autoimmune disease in which an individual's antibodies attack their own red blood cells and platelets.

B. Cancerous tumor of a respiratory organ (upper lobe, bronchus, or lung)

C. cancerous tumor of the eye

D. Cancer of the endometrium",A,1_1,Immune thrombocytopenic purpura,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000153,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Benign neoplasm of lip'?","A. A rare condition in which chronic lymphocytic leukemia (cll) changes into a fast-growing type of lymphoma. Symptoms of richter syndrome include fever, loss of weight and muscle mass, and other health problems.

B. Cancerous tumor of a respiratory organ (upper lobe, bronchus, or lung)

C. A neoplasm without malignant characteristics arising from the lip.

D. a brain tumor that is currently benign but has characteristics that make it possible for the tumor to become malignant (cancerous)",C,1_1,Benign neoplasm of lip,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000155,8,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'New: Respiratory arrest'?","A. the collapse or closure of a lung resulting in reduced or absent gas exchange.

B. Pneumococcal disease is caused by common bacteria (Streptococcus pneumoniae) that can attack different parts of the body. When these bacteria invade the lungs, they can cause pneumonia; when they invade the bloodstream, they can cause sepsis; and when they invade the covering of the brain, they can cause meningitis.

C. a life-threatening lung injury that allows fluid to leak into the lungs. Breathing becomes difficult and oxygen cannot get into the body.

D. Respiratory arrest is the cessation of normal breathing due to failure of the lungs to function effectively.",D,1_1,New: Respiratory arrest,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000156,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Parainfluenza virus pneumonia'?","A. RSV is the most common cause of bronchiolitis (inflammation of the small airways in the lung) and pneumonia (infection of the lungs) in children younger than 1 year of age in the United States.

B. An infection that inflames the air sacs in one or both lungs caused by Parainfluenza virus

C. Viral pneumonia is an infection of your lungs caused by a virus.

D. Human metapneumovirus is a negative-sense single-stranded RNA virus of the family Pneumoviridae and is closely related to the Avian metapneumovirus subgroup C.",B,1_1,Parainfluenza virus pneumonia,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000159,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Other viral pneumonia'?","A. A gland that secretes products (excluding hormones and other chemical messengers) into ducts (duct glands) which lead directly into the external environment[WP]. Typical exocrine glands include sweat glands, salivary glands, mammary glands, stomach, liver, pancreas

B. a disease that attacks one or both lungs, virus is unspecified

C. If you have epilepsy, you may have seizures repeatedly. A seizure that lasts longer than 5 minutes, or having more than 1 seizure within a 5 minutes period, without returning to a normal level of consciousness between episodes

D. pneumonia attacks the respiratory system. Contagious and hard to treat.",B,1_1,Other viral pneumonia,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000160,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Pneumonia due to Klebsiella pneumoniae'?","A. Pneumonia is inflamed or swollen lung tissue due to infection with a germ. Mycoplasma pneumonia is caused by the bacteria Mycoplasma pneumoniae (M pneumoniae). This type of pneumonia is also called atypical pneumonia because the symptoms are different from those of pneumonia due to other common bacteria.

B. Inflammation of the lung parenchyma that is caused by bacterial infections.

C. Group B (i.e.,Streptococcus agalactiae) streptococci are a major cause of neonatal sepsis and pneumonia. In adults, pneumonia accounts for approximately 15% of adult infections by group B streptococci. Most adults with group B streptococcal pneumonia are debilitated and develop pneumonia as a consequence of aspiration.

D. Pneumonia (infection that inflames the air sacs in the lungs) caused by Klebsiella pneumoniae bacteria",D,1_1,Pneumonia due to Klebsiella pneumoniae,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000161,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Pneumonia due to Pseudomonas'?","A. Group B (i.e.,Streptococcus agalactiae) streptococci are a major cause of neonatal sepsis and pneumonia. In adults, pneumonia accounts for approximately 15% of adult infections by group B streptococci. Most adults with group B streptococcal pneumonia are debilitated and develop pneumonia as a consequence of aspiration.

B. Inflammation of the lung parenchyma that is caused by bacterial infections.

C. Pneumonia is inflamed or swollen lung tissue due to infection with a germ. Mycoplasma pneumonia is caused by the bacteria Mycoplasma pneumoniae (M pneumoniae). This type of pneumonia is also called atypical pneumonia because the symptoms are different from those of pneumonia due to other common bacteria.

D. Pneumonia (infection that inflames the air sacs in the lungs) caused by Pseudomonas bacteria",D,1_1,Pneumonia due to Pseudomonas,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000162,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Pneumonia due to Escherichia coli'?","A. An infection that inflames the air sacs in one or both lungs caused by Escherichia coli bacteria

B. Pneumonia (infection that inflames the air sacs in the lungs) caused by Pseudomonas bacteria

C. Pneumonia is inflamed or swollen lung tissue due to infection with a germ. Mycoplasma pneumonia is caused by the bacteria Mycoplasma pneumoniae (M pneumoniae). This type of pneumonia is also called atypical pneumonia because the symptoms are different from those of pneumonia due to other common bacteria.

D. Streptococcus pneumoniae is a gram-positive, lancet-shaped bacterium and a cause of community-acquired pneumonia.",A,1_1,Pneumonia due to Escherichia coli,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000163,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes 'Pneumonia due to other specified infectious organisms'?","A. Carcinoma (cancerous tumor) of the liver

B. Pneumonia is an infection of one or both of the lungs caused by bacteria, viruses, or fungi.

C. this is a record of the patient

D. infection that inflames the air sacs in one or both lungs. The air sacs may fill with fluid or pus (purulent material), causing cough with phlegm or pus, fever, chills, and difficulty breathing.",D,1_1,Pneumonia due to other specified infectious organisms,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000164,11,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumonia due to other infectious organisms, not elsewhere classified'?","A. Viral pneumonia is an infection of your lungs caused by a virus.

B. Inflammation of the lung parenchyma that is caused by bacterial infections.

C. Influenza is a viral infection that attacks your respiratory system — your nose, throat and lungs.

D. Pneumonia is an infection of one or both of the lungs caused by bacteria, viruses, or fungi.",D,1_1,"*Pneumonia due to other infectious organisms, not elsewhere classified",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000183,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Acute tonsillitis'?","A. An acute URI is a contagious infection of your upper respiratory tract. Your upper respiratory tract includes the nose, throat, pharynx, larynx, and bronchi.

B. An inflammation of the two oval-shaped pads of tissue at the back of the throat.

C. Pharyngitis, or acute pharyngitis, is an inflammation of the back of the throat, otherwise known as the pharynx. The condition generally causes pain and a sensation of scratchiness in the region of the throat, as well as difficulty swallowing. The condition is typically referred to as a sore throat.

D. Laryngitis may cause sore throat and hoarse voice but can also be associated with tracheitis and even bronchiolitis as the pathogen, infection, and host responses move further down the respiratory tree.",B,1_1,*Acute tonsillitis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000166,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Bronchitis, not specified as acute or chronic'?","A. a chronic disease in which the bronchial airways in the lungs become narrowed and swollen, making it difficult to breathe

B. a condition where the bronchial tubes of the lungs are permanently damaged, widened, and thickened

C. (bron-kye-tis) inflammation (swelling and reddening) of the bronchi.

D. Chronic obstructive pulmonary disease (COPD) is a type of obstructive lung disease characterized by chronically poor airflow.",C,1_1,"*Bronchitis, not specified as acute or chronic",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000169,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Unspecified chronic bronchitis'?","A. a chronic disease in which the bronchial airways in the lungs become narrowed and swollen, making it difficult to breathe

B. a chronic pulmonary disease that obstructs bloodlflow

C. A subcategory of chronic obstructive pulmonary disease. The disease is characterized by hypersecretion of mucus accompanied by a chronic (more than 3 months in 2 consecutive years) productive cough. Infectious agents are a major cause of chronic bronchitis.

D. a condition where the bronchial tubes of the lungs are permanently damaged, widened, and thickened",C,1_1,*Unspecified chronic bronchitis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000171,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Emphysema'?","A. A chronic disease in which the bronchial airways in the lungs become narrowed and swollen, making it difficult to breathe. Symptoms include wheezing, coughing, tightness in the chest, shortness of breath, and rapid breathing. An attack may be brought on by pet hair, dust, smoke, pollen, mold, exercise, cold air, or stress.

B. A condition of the lung characterized by increase beyond normal in the size of air spaces distal to the terminal bronchioles, either from dilatation of the alveoli or from destruction of their walls.

C. (bron-kye-tis) inflammation (swelling and reddening) of the bronchi.

D. Chronic obstructive pulmonary disease (COPD) is a type of obstructive lung disease characterized by chronically poor airflow.",B,1_1,*Emphysema,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000172,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Acute bronchitis'?","A. contagious infection of lower respiratory tract

B. Bronchitis is an inflammation of the bronchial tubes, the airways that carry air to your lungs. It causes a cough that often brings up mucus, as well as shortness of breath, wheezing, and chest tightness.

C. contagious viral infection caused by rhinovirus that causes inflammation of the bronchial tubes

D. an acute inflammatory injury of the bronchioles that is usually caused by a viral infection",B,1_1,*Acute bronchitis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000196,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Asthma'?","A. A chronic disease in which the bronchial airways in the lungs become narrowed and swollen, making it difficult to breathe. Symptoms include wheezing, coughing, tightness in the chest, shortness of breath, and rapid breathing. An attack may be brought on by pet hair, dust, smoke, pollen, mold, exercise, cold air, or stress.

B. Mucoid sputum production characterizes simple chronic bronchitis. Persistent or recurrent purulent sputum production in the absence of localized suppurative disease, such as bronchiectasis, characterizes chronic mucopurulent bronchitis

C. Asthma is a common chronic inflammatory disease of the airways characterized by variable and recurring symptoms, reversible airflow obstruction and bronchospasm.

D. a chronic pulmonary disease that obstructs bloodlflow",A,1_1,*Asthma,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000174,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Influenza due to certain identified influenza viruses'?","A. Gastroenteritis, also known as infectious diarrhea, is inflammation of the gastrointestinal tract that involves the stomach and small intestine.

B. A common viral infection that can be deadly, especially in high-risk groups.

C. Influenza is a viral infection that attacks your respiratory system — your nose, throat and lungs.

D. A contagious respiratory illness that can cause mild to severe illness (fever, chills, aches)",C,1_1,*Influenza due to certain identified influenza viruses,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000175,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Influenza due to unidentified influenza virus'?","A. Pneumonia is an infection of one or both of the lungs caused by bacteria, viruses, or fungi.

B. Influenza due to unidentified influenza virus with other respiratory manifestations

C. Flu (influenza) is an infection of the nose, throat and lungs, which are part of the respiratory system. Influenza is commonly called the flu, but it's not the same as stomach ""flu"" viruses that cause diarrhea and vomiting

D. Inflammation of the lung parenchyma that is caused by bacterial infections.",B,1_1,*Influenza due to unidentified influenza virus,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000177,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumonia due to Streptococcus pneumoniae'?","A. H. influenzae most often cause pneumonia, but can also cause severe illnesses like meningitis and bloodstream infections

B. Inflammation of the lung parenchyma that is caused by bacterial infections.

C. Pneumococcal disease is caused by common bacteria (Streptococcus pneumoniae) that can attack different parts of the body. When these bacteria invade the lungs, they can cause pneumonia; when they invade the bloodstream, they can cause sepsis; and when they invade the covering of the brain, they can cause meningitis.

D. Influenza is a viral infection that attacks your respiratory system — your nose, throat and lungs.",C,1_1,*Pneumonia due to Streptococcus pneumoniae,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000179,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumonia due to Hemophilus influenzae'?","A. Influenza, commonly known as ""the flu"", is an infectious disease caused by an influenza virus. Symptoms can be mild to severe.

B. Infection that inflames air sacs in one or both lungs, which may fill with fluid.

C. Pneumonia is an infection of one or both of the lungs caused by bacteria, viruses, or fungi.

D. H. influenzae most often cause pneumonia, but can also cause severe illnesses like meningitis and bloodstream infections",D,1_1,*Pneumonia due to Hemophilus influenzae,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000181,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumonia in diseases classified elsewhere'?","A. Inflammation of the lung parenchyma that is caused by bacterial infections.

B. Infection that inflames air sacs in one or both lungs, which may fill with fluid.

C. H. influenzae most often cause pneumonia, but can also cause severe illnesses like meningitis and bloodstream infections

D. Influenza due to unidentified influenza virus with other respiratory manifestations",B,1_1,*Pneumonia in diseases classified elsewhere,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000184,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Respiratory conditions due to other external agents'?","A. A type of disease that affects the lungs and other parts of the respiratory system

B. allergic alveolitis and pneumonitis due to inhaled organic dust and particles of fungal, actinomycetic or other origin

C. Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors

D. A condition in which there is not enough oxygen in the blood.",A,1_1,*Respiratory conditions due to other external agents,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000185,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumonitis due to solids and liquids'?","A. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs

B. conditions of the lng caused by outside agents

C. Pneumonitis (noo-moe-NIE-tis) is a general term that refers to inflammation of lung tissue

D. A chronic lung disorder characterized by deposition of coal dust in the lung parenchyma leading to the formation of black nodules and emphysema. It occurs in coal miners.",C,1_1,*Pneumonitis due to solids and liquids,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000186,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors'?","A. A chronic lung disorder characterized by deposition of coal dust in the lung parenchyma leading to the formation of black nodules and emphysema. It occurs in coal miners.

B. Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors

C. A form of pneumoconiosis resulting from inhalation of dust containing crystalline form of silicon dioxide, usually in the form of quartz. Amorphous silica is relatively nontoxic.

D. allergic alveolitis and pneumonitis due to inhaled organic dust and particles of fungal, actinomycetic or other origin",B,1_1,"*Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors",http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000187,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Hypersensitivity pneumonitis due to organic dust'?","A. A form of pneumoconiosis caused by inhalation of asbestos fibers which elicit potent inflammatory responses in the parenchyma of the lung. The disease is characterized by interstitial fibrosis of the lung, varying from scattered sites to extensive scarring of the alveolar interstitium.

B. allergic alveolitis and pneumonitis due to inhaled organic dust and particles of fungal, actinomycetic or other origin

C. Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors

D. A type of disease that affects the lungs and other parts of the respiratory system",B,1_1,*Hypersensitivity pneumonitis due to organic dust,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000188,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Airway disease due to specific organic dust'?","A. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs.

B. conditions of the lng caused by outside agents

C. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs

D. A diffuse parenchymal lung disease caused by inhalation of dust and by tissue reaction to their presence. These inorganic, organic, particulate, or vaporized matters usually are inhaled by workers in their occupational environment, leading to the various forms (asbestosis; byssinosis; and others). Similar air pollution can also have deleterious effects on the general population.",A,1_1,*Airway disease due to specific organic dust,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000189,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumoconiosis associated with tuberculosis'?","A. Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors

B. A type of disease that affects the lungs and other parts of the respiratory system

C. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs

D. A diffuse parenchymal lung disease caused by inhalation of dust and by tissue reaction to their presence. These inorganic, organic, particulate, or vaporized matters usually are inhaled by workers in their occupational environment, leading to the various forms (asbestosis; byssinosis; and others). Similar air pollution can also have deleterious effects on the general population.",C,1_1,*Pneumoconiosis associated with tuberculosis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000190,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Unspecified pneumoconiosis'?","A. A condition due to lack of oxygen in respired air due to inhaling too much carbon monoxide

B. A diffuse parenchymal lung disease caused by inhalation of dust and by tissue reaction to their presence. These inorganic, organic, particulate, or vaporized matters usually are inhaled by workers in their occupational environment, leading to the various forms (asbestosis; byssinosis; and others). Similar air pollution can also have deleterious effects on the general population.

C. Pneumonitis (noo-moe-NIE-tis) is a general term that refers to inflammation of lung tissue

D. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs.",B,1_1,*Unspecified pneumoconiosis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000191,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumoconiosis due to dust containing silica'?","A. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs

B. conditions of the lng caused by outside agents

C. A form of pneumoconiosis resulting from inhalation of dust containing crystalline form of silicon dioxide, usually in the form of quartz. Amorphous silica is relatively nontoxic.

D. A type of disease that affects the lungs and other parts of the respiratory system",C,1_1,*Pneumoconiosis due to dust containing silica,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000193,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumoconiosis due to asbestos and other mineral fibers'?","A. Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors

B. A type of disease that affects the lungs and other parts of the respiratory system

C. Pneumoconiosis is one of a group of interstitial lung disease caused by breathing in certain kinds of dust particles that damage your lungs

D. A form of pneumoconiosis caused by inhalation of asbestos fibers which elicit potent inflammatory responses in the parenchyma of the lung. The disease is characterized by interstitial fibrosis of the lung, varying from scattered sites to extensive scarring of the alveolar interstitium.",D,1_1,*Pneumoconiosis due to asbestos and other mineral fibers,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000194,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Coalworker's pneumoconiosis'?","A. A form of pneumoconiosis caused by inhalation of asbestos fibers which elicit potent inflammatory responses in the parenchyma of the lung. The disease is characterized by interstitial fibrosis of the lung, varying from scattered sites to extensive scarring of the alveolar interstitium.

B. A chronic lung disorder characterized by deposition of coal dust in the lung parenchyma leading to the formation of black nodules and emphysema. It occurs in coal miners.

C. allergic alveolitis and pneumonitis due to inhaled organic dust and particles of fungal, actinomycetic or other origin

D. A condition due to lack of oxygen in respired air due to inhaling too much carbon monoxide",B,1_1,*Coalworker's pneumoconiosis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000195,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Acute bronchiolitis'?","A. Bronchiolitis is an acute inflammatory injury of the bronchioles that is usually caused by a viral infection (most commonly respiratory syncytial virus)

B. acute infection that affects the lower respiratory tract.

C. an acute inflammatory injury of the bronchioles that is usually caused by a viral infection

D. lower respiratoy tract infection that causes reversible bronchia inflammation",A,1_1,*Acute bronchiolitis,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000197,10,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pleural plaque'?","A. The most frequent air leak, called a pneumothorax, is when the air collects between the lung and the chest wall.

B. There are three types of pleural disorders—pleurisy, pleural effusion, and pneumothorax—and they have varying causes.

C. increased amounts of fluid in pleural cavity

D. Pleural plaques are deposits of hyalinized collagen fibers in the parietal pleura.",D,1_1,*Pleural plaque,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000198,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Pneumothorax and air leak'?","A. There are three types of pleural disorders—pleurisy, pleural effusion, and pneumothorax—and they have varying causes.

B. The most frequent air leak, called a pneumothorax, is when the air collects between the lung and the chest wall.

C. increased amounts of fluid between the thin layers of tissue lining the lung and wall of the chest cavity

D. Pleural plaques are deposits of hyalinized collagen fibers in the parietal pleura.",B,1_1,*Pneumothorax and air leak,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000199,9,"Health & Medicine, International Classification of Disease Ontology"
"In the ontology of International Classification of Disease, which of the following definitions best describes '*Other pleural conditions'?","A. increased amounts of fluid in pleural cavity

B. There are three types of pleural disorders—pleurisy, pleural effusion, and pneumothorax—and they have varying causes.

C. diseases affecting the pleura, a membrane that lines the thorax

D. The most frequent air leak, called a pneumothorax, is when the air collects between the lung and the chest wall.",B,1_1,*Other pleural conditions,http://purl.obolibrary.org/obo/icdo.owl/ICDO_0000200,9,"Health & Medicine, International Classification of Disease Ontology"
