question,options,answer,task_label,label,iri,depth,domain
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Age-Adjusted Mortality Rate'?","A. A rate of deaths (in general, or due to a specific cause) that in a particular population, scaled to the size of that population, per unit of time.

B. A heterocyclic thia fatty acid comprising pentanoic acid with a 1,2-dithiolan-3-yl group at the 5-position.

C. A racemate comprising equal amounts of (1R,2S)- and (1S,2R)-2-phenylcyclopropan-1-amine. An irreversible monoamine oxidase inhibitor that is used as an antidepressant (INN tranylcypromine).

D. The death rate, or proportion of a given population that dies, during a specified time period, statistically modified to eliminate the effect of the various age distributions.",D,1_1,Age-Adjusted Mortality Rate,http://purl.obolibrary.org/obo/NCIT_C53360,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Phase 0 Trial'?","A. A clinical trial that uses an investigational agent that is available only in very limited quantities and which has never previously given to humans or for which there is extremely limited human experience. Phase 0 clinical trials are intended to enable researchers to understand the path of the drug in the body and its efficacy. Adverse event reporting in Phase 0 trials is expedited.

B. C3b is the principal protein fragment produced when complement component C3 is cleaved by convertases of either the classical or alternative pathway. C3b aids in opsonization.

C. A clinical research protocol generally referred to as a well-controlled and pivotal trial that aims to prove the mechanism of action of the new intervention in question. A pivotal study will generally be well-controlled, randomized, of adequate size, and whenever possible, double-blind.

D. A clinical research protocol generally referred to as a pilot or feasibility trial that aims to prove the concept of the new intervention in question.",A,1_1,Phase 0 Trial,http://purl.obolibrary.org/obo/NCIT_C54721,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Wide Range Achievement Test, 3rd Edition'?","A. Measures basic skills in reading, arithmetic, and spelling. It is a screening test that can be administered to determine if a more comprehensive achievement test is needed.

B. A standardized rating scale developed by Ziad Nasreddine in 1996 to screen for mild cognitive dysfunction and impairment. This instrument assesses the following cognitive domains: attention and concentration, executive functions, memory, language, visuoconstructional skills, conceptual thinking, calculations, and orientation.

C. A standardized rating scale originally developed by Chouinard et al in 1980, which is used to measure drug-induced extrapyramidal symptoms (EPS) or 4 types of drug-induced movement disorders (DIMD): parkinsonism, akathisia, dystonia, and tardive dyskinesia. The questionnaire contains 28 questions and generates 4 subscales and 4 clinical global impression severity (CGI-S) scales.

D. Any evaluation or assessment tool used to ascertain a patient's condition or diagnosis.",A,1_1,"Wide Range Achievement Test, 3rd Edition",http://purl.obolibrary.org/obo/NCIT_C62716,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'adverse drug effect'?","A. an adverse effect that occurs after a drug administration: an appreciably harmful or unpleasant reaction resulting from an intervention related to the use of a medicinal product

B. A disposition (i) to undergo pathological processes that (ii) exists in an organism because of one or more disorders in that organism.

C. A sequence alteration that is very rare allele in a population (typically <1%), or an experimentally-induced variation that derives from a wild-type feature in a given strain.

D. A mental disposition is a bodily disposition that is realized in a mental process.",A,1_1,adverse drug effect,http://purl.obolibrary.org/obo/OAE_0001011,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'derived data from inferential statistical analysis'?","A. A measurement datum is an information content entity that is a recording of the output of a measurement such as produced by a device.

B. a data item that is about a patient and is the specified output of a health care process assay or diagnostic process

C. A data item that is derived from an inferential statistical data analysis.

D. A data item which is the ratio of observed deaths in the study group to expected deaths in the general population.",C,1_1,derived data from inferential statistical analysis,http://purl.obolibrary.org/obo/OBCS_0000220,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Incidence rate'?","A. A data item that refers to the number of individuals with a given disease at a given point in time divided by the population at risk at a specified point in time or over a specified period of time.

B. A quality of a single process inhering in a bearer by virtue of the bearer's occurrence per unit time.

C. A data item that refers to the number of new events that have occurred in a specific time interval divided by the population at risk at the beginning of the time interval. The result gives the likelihood of developing an event in that time interval.

D. Mortality from all causes in a given time interval, for a given population.",C,1_1,Incidence rate,http://purl.obolibrary.org/obo/OBCS_0000052,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'mann-whitney U test'?","A. A part, fraction, share, or number considered in relation to the whole amount or number.

B. A small membranous protrusion, often ending in a bulbous head and attached to the neuron by a narrow stalk or neck.

C. A non-parametric test of the null hypothesis that two populations are the same against an alternative hypothesis

D. a data transformation that has input of mulitple data and report overall trend of the data.",C,1_1,mann-whitney U test,http://purl.obolibrary.org/obo/OBCS_0000103,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Student's t-test'?","A. Studen't t-test is a data transformation with the objective of a statistical hypothesis test in which the test statistic has a Student's t distribution if the null hypothesis is true. It is applied when the population is assumed to be normally distributed but the sample sizes are small enough that the statistic on which inference is based is not normally distributed because it relies on an uncertain estimate of standard deviation rather than on a precisely known value.

B. A statistical hypothesis test data transformation is a data transformation that has objective statistical hypothesis test.

C. The chi-square test is a data transformation with the objective of statistical hypothesis testing, in which the sampling distribution of the test statistic is a chi-square distribution when the null hypothesis is true, or any in which this is asymptotically true, meaning that the sampling distribution (if the null hypothesis is true) can be made to approximate a chi-square distribution as closely as desired by making the sample size large enough.

D. A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm.",A,1_1,Student's t-test,http://purl.obolibrary.org/obo/OBI_0000739,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'exclusion criterion'?","A. an eligibility criterion (rule) is_a selection criterion which	defines and states the requirements (positive or negative) for an entity to be considered as suitable for a given task or participation in a process.

B. an exclusion criterion (rule) is_a *eligibility criterion* which defines and states a condition which, if met, makes an entity unsuitable for a given task or participation in a given process. For instance, in a study protocol, exclusion criteria indicate the conditions that prospective subjects SHOULD NOT meet to be eligible for participation in a study

C. An inhibitor that interferes the chemical reaction of BACE1

D. an inclusion criterion (rule) is_a *eligibility criterion* which defines and states a condition which, if met, makes an entity suitable for a given task or participation in a given process. For instance, in a study protocol, inclusion criteria indicate the conditions that prospective subjects MUST meet to be eligible for participation in a study.",B,1_1,exclusion criterion,http://purl.obolibrary.org/obo/OBI_0500028,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'gene of Homo sapiens with unknown gene disposition'?","A. A gene of Homo sapiens that has a pseudo gene disposition

B. A gene of an organism of Homo sapiens

C. A gene of Homo sapiens that has a unknown gene disposition

D. A gene of Homo sapiens that has a protein-coding gene disposition",C,1_1,gene of Homo sapiens with unknown gene disposition,http://purl.obolibrary.org/obo/OGG_2260009606,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'laboratory finding'?","A. A representation of a quality of a specimen that is the output of a laboratory test and that can support an inference to an assertion about some quality of the patient.

B. TODO: Define.

C. A representation that is either the output of a clinical history taking or a physical examination or an image finding, or some combination thereof.

D. A family of highly-conserved proteins that are synthesized in response to hyperthermia (heat shock), hypoxia, or other stresses that appear to increase cellular thermal tolerance and enable cells to recover from stress. Some heat shock proteins may protect other proteins from denaturation, degradation or perform functions essential to cell survival under these conditions.",A,1_1,laboratory finding,http://purl.obolibrary.org/obo/OGMS_0000018,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'vital sign'?","A. A physical sign in which a non-zero value is standardly considered to be an indication that the organism is alive.

B. Caspases are a family of intracellular cysteine proteinases involved in inflammation and apoptosis. These enzymes appear to be involved in the initial signaling events, as well as the downstream proteolytic cleavages, that result in apoptotic cell death. They are specific for aspartic acid at the P1 position and are divided into two classes based on the lengths of their N-terminal pro-domains. Caspases-1, -2, -4, -5, -8, and -10 have long pro-domains; caspases-3, -6, -7, and -9 have short pro-domains. (from Science 1998. 281:1312 and Br Med Bull 1997. 53:478)

C. A sign that arises in the early/preclinical stage of a disease

D. A quality of a patient, a material entity that is part of a patient, or a processual entity that a patient participates in, any one of which is observed in a physical examination and is deemed by the clinician to be of clinical significance.",A,1_1,vital sign,http://purl.obolibrary.org/obo/OGMS_0000029,3,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'onset'?","A. A stage where cognitive impiarment suddenly arises

B. a part of an occurrence of a disease process which is associated with position in the normal progression of the disease

C. A disease stage at which a person may function independently. He or she may still drive, work and be a part of social activities. Despite this, the person may feel as if he or she is having memory lapses, such as forgetting familiar words or the location of everyday objects.

D. A disease stage that marks the beginning of a disease",D,1_1,onset,http://purl.obolibrary.org/obo/OGMS_0000118,5,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Endophenotypes'?","A. A (combination of) quality(ies) of an organism determined by the interaction of its genetic make-up and environment that differentiates specific instances of a species from other instances of the same species.

B. A membrane-bounded organelle that receives incoming material from primary endocytic vesicles that have been generated by clathrin-dependent and clathrin-independent endocytosis; vesicles fuse with the early endosome to deliver cargo for sorting into recycling or degradation pathways.

C. An endophenotype (also known as intermediate phenotype) is a quantitative biological trait that is reliable in reflecting the function of a discrete biological system and is reasonably heritable, and as such is more closely related to the root cause of the disease than the broad clinical phenotype.

D. The directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Lipids are compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent.",C,1_1,Endophenotypes,http://purl.obolibrary.org/obo/OMIT_0027103,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'truncated'?","A. The death rate, or proportion of a given population that dies, during a specified time period, statistically modified to eliminate the effect of the various age distributions.

B. Organic compounds containing an oxygen atom, =O, doubly bonded to carbon or another element.

C. A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).

D. A shape quality inhering in a bearer by virtue of the bearer's terminating abruptly by having or as if having an end or point cut off.",D,1_1,truncated,http://purl.obolibrary.org/obo/PATO_0000936,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'NFAT protein'?","A. A family of protein growth factors produced by the nervous system and peripheral target tissues. These proteins are critical for development, growth, regeneration, survival, and differentiation of neurons.

B. A protein that is produced as the result of proteolytic processing of a longer protein.

C. A protein that contains a Rel homology domain (RHD) (Pfam:PF00554) followed by an IPT/TIG domain (Pfam:PF01833).

D. A protein that is a translation product of the human APP gene or a 1:1 ortholog thereof.",C,1_1,NFAT protein,http://purl.obolibrary.org/obo/PR_000003112,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Comparative Study'?","A. Research conducted with human subjects or on material of human origin in which an investigator directly interacts with human subjects; includes development of new technologies, study of mechanisms of human diseases, therapy, clinical trials, epidemiologic, behavior, and health services research.

B. Comparison of outcomes, results, responses, etc for different techniques, therapeutic approaches or other inputs.

C. A study in which participants with no known disease are initially assessed, and then reassessed for the same characteristic at mutiple timepoints in the future.

D. A study in which the participants are assigned by chance to separate groups to evaluate treatments. The study also includes a control group, which is undergoing the same rigors of the study with placebo treatment or standard treatment. The trial can also be controlled by the addition of a test group to ensure there are no factors present to skew the results and by the inclusion of peer-review analysis by appropriate government officials. 2005",B,1_1,Comparative Study,http://purl.obolibrary.org/obo/SCDO_0000268,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'Kidney Function Test'?","A. Any evaluation or assessment tool used to ascertain a patient's condition or diagnosis.

B. Any aromatic carboxylic acid that consists of benzene in which at least a single hydrogen has been substituted by a carboxy group.

C. Laboratory tests used to evaluate how well the kidneys are working through examination of blood and urine.

D. Subdivision of telencephalon which is one of a number of subdivisions of each hemisphere separated by both real landmarks (sulci and fissures) and arbitrary boundaries[FMA,modified].",C,1_1,Kidney Function Test,http://purl.obolibrary.org/obo/SCDO_0000676,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'inflammation'?","A. Enlargement; expansion in size; sign of inflammation

B. Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).

C. Insomnia is a sleep disturbance characterized by prolonged and usually abnormal inability to obtain adequate sleep.

D. Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.",D,1_1,inflammation,http://purl.obolibrary.org/obo/SYMP_0000061,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'necrosis'?","A. Inflammation is a general symptom where there is a local response to cellular injury that is marked by capillary dilatation, leukocytic infiltration, redness, heat, pain, swelling, and often loss of function and that serves as a mechanism initiating the elimination of noxious agents and of damaged tissue.

B. Insomnia is a sleep disturbance characterized by prolonged and usually abnormal inability to obtain adequate sleep.

C. Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).

D. Enlargement; expansion in size; sign of inflammation",C,1_1,necrosis,http://purl.obolibrary.org/obo/SYMP_0000132,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'nausea'?","A. Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.

B. An androstanoid having 17beta-hydroxy and 3-oxo groups, together with unsaturation at C-4-C-5..

C. Constipation is a feces and droppings symptom involving the abnormally delayed or infrequent passage of dry hardened feces.

D. Forceful ejection of the contents of the stomach through the mouth by means of a series of involuntary spasmic contractions.",A,1_1,nausea,http://purl.obolibrary.org/obo/SYMP_0000458,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'headache'?","A. Headache is a pain characterized by a pain in the head.

B. A sensation perception where there is an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.

C. Use of a drug that inhibits angiotensin-converting enzyme (ACE) 2, an enzyme that catalyzes the conversion of angiotensin I to angiotensin II.

D. Heartburn is a pain characterized by a painful burning feeling in your chest or throat that happens when stomach acid backs up into your esophagus.",A,1_1,headache,http://purl.obolibrary.org/obo/SYMP_0000504,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'dizziness'?","A. Confusion is a neurological and physiological symptom characterized by a disturbance of consciousness characterized by inability to engage in orderly thought or by lack of power to distinguish, choose, or act decisively.

B. Anxiety is a neurological and physiological symptom characterized by a painful or apprehensive uneasiness of mind usually over an impending or anticipated ill.

C. Dizziness is a neurological and physiological symptom characterized by a sensation of unsteadiness accompanied by a feeling of movement within the head.

D. Grey matter neocortex region of a lobe of the cerebral hemisphere.",C,1_1,dizziness,http://purl.obolibrary.org/obo/SYMP_0000610,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'stroke'?","A. A sensation perception where there is an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.

B. Stroke is a nervous system symptom characterized by a sudden diminution or loss of consciousness, sensation, and voluntary motion caused by rupture or obstruction (as by a clot) of a blood vessel of the brain.

C. A nervous system symptom that involves, is related to, or emphasizes behavior.

D. Cognitive symptoms involve problems with concentration and memory and can be just as disabling as the other types of symptoms. The onset of cognitive symptoms is usually realised in the same way as negative symptoms in that they only begin to be noticeable after the dominance of psychotic episodes or positive symptoms have either been controlled with medication or diminished with age.",B,1_1,stroke,http://purl.obolibrary.org/obo/SYMP_0000734,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'malfunctioning process'?","A. Functioning process is a subtype of function-related process: A process that executes and manifests function.

B. Function-related process is a process that related to the execution of a function, a metafunction, and the malfunction.

C. Malfunctioning process is a subtype of function-related process: A process that cannot perform a function appropriately or cannot realize it at all.

D. Dysfunctioning is a subtype of malfunctioning process: A process that performs an abnormal and incomplete functioning.",C,1_1,malfunctioning process,http://purl.obolibrary.org/obo/TXPO_0000434,6,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'protein aggregation'?","A. The process in which one or more ubiquitin groups are added to a protein.

B. ceramide accumulation is a subtype of accumulation of substances in a biological object: A process that keeps ceramide in an organism, tissue, organelle, or cell.

C. Functioning process is a subtype of function-related process: A process that executes and manifests function.

D. Protein aggregation is a subtype of molecular assembly: The aggregation, arrangement and bonding together of molecules.",D,1_1,protein aggregation,http://purl.obolibrary.org/obo/TXPO_0002661,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'transcription factor'?","A. A role which enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells.

B. A role played by the entity of funtion as realizable entity.

C. A measurement performed in a clinical setting using clinician's observations and instrument data to inform patient care and research.

D. A role played by the entity to initiate or regulate transcription.",D,1_1,transcription factor,http://purl.obolibrary.org/obo/TXPO_0003645,7,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'histone deacetylase'?","A. A protein complex that plays a role in the intramembrane cleavage of integral proteins such as Notch receptors and amyloid beta A4 protein.

B. Catalysis role of the reaction: histone N6-acetyl-L-lysine + H2O = histone L-lysine + acetate. This reaction represents the removal of an acetyl group from a histone, a class of proteins complexed to DNA in chromatin and chromosomes.

C. A protein complex which is capable of catalytic activity.

D. Molecule catalyzing a modification on its interacting partner.",B,1_1,histone deacetylase,http://purl.obolibrary.org/obo/TXPO_0003670,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'ligand-gated ion channel'?","A. One of the distinct periods or stages into which the cell cycle is divided. Each phase is characterized by the occurrence of specific biochemical and morphological events.

B. A role played by the entity which enables the facilitated diffusion of a potassium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism.

C. A role played by the entity which enables the facilitated diffusion of an ion (by an energy-independent process) by passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism. May be either selective (it enables passage of a specific ion only) or non-selective (it enables passage of two or more ions of same charge but different size).

D. A role played by the entity which enables the transmembrane transfer of an ion by a channel that opens when a specific ligand has been bound by the channel complex or one of its constituent parts.",D,1_1,ligand-gated ion channel,http://purl.obolibrary.org/obo/TXPO_0003680,9,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'ganglion'?","A. A data item that refers to the number of new events that have occurred in a specific time interval divided by the population at risk at the beginning of the time interval. The result gives the likelihood of developing an event in that time interval.

B. A symptom of failure to communicate with others.

C. A biological tissue mass, most commonly a mass of nerve cell bodies.

D. A small cluster of cells of various types which form a discrete structure, largely delimited by a morphological boundary and whose components work together to make the whole structure capable of a specific function.",C,1_1,ganglion,http://purl.obolibrary.org/obo/UBERON_0000045,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'cell cluster organ'?","A. A small cluster of cells of various types which form a discrete structure, largely delimited by a morphological boundary and whose components work together to make the whole structure capable of a specific function.

B. A cluster of cells, largely surrounded by a morphological boundary.

C. A biological tissue mass, most commonly a mass of nerve cell bodies.

D. Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.",A,1_1,cell cluster organ,http://purl.obolibrary.org/obo/UBERON_0010001,10,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'organ'?","A. A cluster of cells, largely surrounded by a morphological boundary.

B. Anatomical structure that performs a specific function or group of functions [WP].

C. Anatomical structure that has as its parts two or more multi-tissue structures of at least two different types and which through specific morphogenetic processes forms a single distinct structural unit demarcated by bona fide boundaries from other distinct anatomical structures of different types.

D. An anatomical structure that has more than one cell as a part.",B,1_1,organ,http://purl.obolibrary.org/obo/UBERON_0000062,9,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'multicellular anatomical structure'?","A. Epithelial layer that lines the intestine.

B. The brain ventricles or their associated choroid plexuses

C. Cell layer consisting of lining cells that separates the central nervous system and the bloodstream. The BBB may consist of endothelial cells or glial cells. An endothelial barrier may have arisen independently several times during evolution. In bichir and lungfish the barrier is formed by brain endothelial cells, while in sturgeon it is formed by a complex perivascular glial sheath, but with no detectable tight junctions.

D. An anatomical structure that has more than one cell as a part.",D,1_1,multicellular anatomical structure,http://purl.obolibrary.org/obo/UBERON_0010000,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'central nervous system cell part cluster'?","A. A spatially aggregated collection of nerve cell bodies in the CNS, consisting of one or more subpopulations that share cell type, chemical phenotype, and connections, and including nearby cells that share the same cell type, chemical phenotype, and connections. (CUMBO)

B. A multi cell part structure that is part of a central nervous system.

C. A fasciculated bundle of neuron projections (GO:0043005), largely or completely lacking synapses.

D. A group of axons linking two or more neuropils and having a common origin, termination[FBbt].",B,1_1,central nervous system cell part cluster,http://purl.obolibrary.org/obo/UBERON_0011215,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'structure with developmental contribution from neural crest'?","A. Epithelial layer that lines the intestine.

B. An anatomical structure that has some part that develops from the neural crest.

C. Component of the temporal lobe on the mesial surface. The rostral and caudal boundaries of the entorhinal cortex are the rostral end of the collateral sulcus and the caudal end of the amygdala respectively. The medial boundary is the medial aspect of the temporal lobe and the lateral boundary is the collateral sulcus. (DK).

D. An anatomical structure that has more than one cell as a part.",B,1_1,structure with developmental contribution from neural crest,http://purl.obolibrary.org/obo/UBERON_0010314,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'morphological feature'?","A. A fluid that is composed of blood plasma and erythrocytes.

B. Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.

C. A part of an organism or organ that is continuous with its surroundings and distinguished from its surroundings based on morphology.

D. An anatomical structure that develops (entirely or partially) from the ectoderm.",C,1_1,morphological feature,http://purl.obolibrary.org/obo/UBERON_0034768,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'regional part of brain'?","A. Anatomical divisons of the brain according to one or more criteria, e.g. cytoarchitectural, gross anatomy. Parts may be contiguous in 3D or not, e.g., basal ganglia.

B. Component of the temporal lobe on the mesial surface. The rostral and caudal boundaries of the entorhinal cortex are the rostral end of the collateral sulcus and the caudal end of the amygdala respectively. The medial boundary is the medial aspect of the temporal lobe and the lateral boundary is the collateral sulcus. (DK).

C. The cingulate cortex is a part of the brain situated in the medial aspect of the cortex. It is extended from the corpus callosum below to the cingulate sulcus above, at least anteriorly. [WP,unvetted].

D. The anterior part of the frontal lobes of the brain, lying in front of the motor and premotor areas.nnThis brain region has been implicated in planning complex cognitive behaviors, personality expression, decision making and moderating correct social behavior. The basic activity of this brain region is considered to be orchestration of thoughts and actions in accordance with internal goals.nnThe most typical psychological term for functions carried out by the pre-frontal cortex area is executive function. Executive function relates to abilities to differentiate among conflicting thoughts, determine good and bad, better and best, same and different, future consequences of current activities, working toward a defined goal, prediction of outcomes, expectation based on actions, and social 'control' (the ability to suppress urges that, if not suppressed, could lead to socially-unacceptable outcomes).nnMany authors have indicated an integral link between a person's personality and the functions of the prefrontal cortex. - definition adapted from Wikipedia.",A,1_1,regional part of brain,http://purl.obolibrary.org/obo/UBERON_0002616,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'tissue'?","A. A cluster of cells, largely surrounded by a morphological boundary.

B. Multicellular anatomical structure that consists of many cells of one or a few types, arranged in an extracellular matrix such that their long-range organisation is at least partly a repetition of their short-range organisation.

C. Portion of tissue, that consists of one or more layers of epithelial cells connected to each other by cell junctions and which is underlain by a basal lamina. Examples: simple squamous epithelium, glandular cuboidal epithelium, transitional epithelium, myoepithelium[CARO].

D. Anatomical structure that performs a specific function or group of functions [WP].",B,1_1,tissue,http://purl.obolibrary.org/obo/UBERON_0000479,9,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'squamous epithelium'?","A. Unilaminar epithelium which consists of a single layer of squamous cells. Examples: pulmonary alveolar epithelium, endothelium.[FMA].

B. Portion of tissue, that consists of one or more layers of epithelial cells connected to each other by cell junctions and which is underlain by a basal lamina. Examples: simple squamous epithelium, glandular cuboidal epithelium, transitional epithelium, myoepithelium[CARO].

C. Epithelium that derives from the mesoderm. [Automatically generated definition].

D. An epithelium characterised by its most superficial layer consisting of squamous epithelial cells.",D,1_1,squamous epithelium,http://purl.obolibrary.org/obo/UBERON_0006914,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'intestinal epithelium'?","A. Epithelial layer that lines the intestine.

B. A part of an organism or organ that is continuous with its surroundings and distinguished from its surroundings based on morphology.

C. An anatomical structure that develops (entirely or partially) from the ectoderm.

D. A fluid that is composed of blood plasma and erythrocytes.",A,1_1,intestinal epithelium,http://purl.obolibrary.org/obo/UBERON_0001277,8,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'transudate'?","A. A cognitive disorder that involves an excessive, irrational dread of everyday situations.

B. Liquid components of living organisms. includes fluids that are excreted or secreted from the body as well as body water that normally is not.

C. Any bodily fluid that has passed through a membrane such as the capillary wall, as a result of unbalanced hydrostatic and osmotic forces.

D. A clear, colorless, bodily fluid, that occupies the subarachnoid space and the ventricular system around and inside the brain and spinal cord.",C,1_1,transudate,http://purl.obolibrary.org/obo/UBERON_0007779,9,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'basal ganglion'?","A. Gray matter of the central nervous system which is a collection of clustered nuclei.

B. A gray matter that is part of a brain [Automatically generated definition].

C. Subcortical brain region lying anterior to the hippocampal formation in the temporal lobe and anterior to the temporal horn of the lateral ventricle in some species. It is usually subdivided into several groups. Functionally, it is not considered a unitary structure (MM).

D. An individual member of a collection of basal ganglia. Basal ganglia are subcortical masses of gray matter in the forebrain and midbrain that are richly interconnected and so viewed as a functional system. The nuclei usually included are the caudate nucleus (caudoputamen in rodents), putamen, globus pallidus, substantia nigra (pars compacta and pars reticulata) and the subthalamic nucleus. Some also include the nucleus accumbens and ventral pallidum[NIF,modified].",D,1_1,basal ganglion,http://purl.obolibrary.org/obo/UBERON_0002420,11,"Health & Medicine, Alzheimer Disease Ontology"
"In the ontology of Alzheimer's Disease, which of the following definitions best describes 'cerebral hemisphere gray matter'?","A. Subcortical brain region lying anterior to the hippocampal formation in the temporal lobe and anterior to the temporal horn of the lateral ventricle in some species. It is usually subdivided into several groups. Functionally, it is not considered a unitary structure (MM).

B. A region of the forebrain consisting of the caudate nucleus, putamen and fundus striati.[GO].

C. A portion of gray matter that is part of a telencephalon.

D. A gray matter that is part of a cerebral hemisphere.",D,1_1,cerebral hemisphere gray matter,http://purl.obolibrary.org/obo/UBERON_0005401,13,"Health & Medicine, Alzheimer Disease Ontology"
